Date Submitted,Workout Date,Activity Type,Calories Burned (kcal),Distance (mi),Workout Time (seconds),Avg Pace (min/mi),Max Pace (min/mi),Avg Speed (mi/h),Max Speed (mi/h),Avg Heart Rate,Steps,Notes,Source,Link
"June 20, 2025","June 20, 2025",Run,68,0.756286,1286,28.3402,13.8896,2.11713,4.31978,,3222,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/8617944920
"June 20, 2025","June 20, 2025",Run,119,1.32427,2246,28.2672,13.3086,2.1226,4.50836,,5629,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/8617939282
"June 20, 2025","June 19, 2025",Run,1404,4.49445,37911,140.585,2.36226,0.426789,25.3994,,91544,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/8617934173
"June 18, 2025","June 18, 2025",Run,108,1.36503,1856,22.6614,10.4555,2.64768,5.73862,,4704,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/8616360140
"June 17, 2025","June 17, 2025",Run,97,1.17967,1759,24.8515,9.68212,2.41434,6.19699,,4436,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/8616074674
"June 17, 2025","June 17, 2025",Run,125,1.47587,2318,26.1767,8.59677,2.29211,6.97937,,5830,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/8615768244
"June 14, 2025","June 14, 2025",Run,51,0.582185,948,27.1391,13.0496,2.21083,4.59784,,2380,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/8614149299
"June 14, 2025","June 14, 2025",Run,114,1.30133,2155,27.6,11.2582,2.17391,5.32947,,5407,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/8613936284
"June 13, 2025","June 13, 2025",Run,66,0.831439,1123,22.5112,13.7,2.66534,4.37957,,2847,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/8613556640
"June 12, 2025","June 12, 2025",Run,117,1.47884,2026,22.8332,12.3971,2.62776,4.83986,,5133,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/8612991117
"June 12, 2025","June 12, 2025",Run,172,2.17789,2943,22.5218,11.5689,2.66409,5.18631,,7461,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/8612690375
"June 11, 2025","June 11, 2025",Run,142,1.79855,2409,22.3235,8.88024,2.68775,6.75658,,6111,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/8612035522
"June 10, 2025","June 10, 2025",Run,129,1.6208,2262,23.2602,12.8242,2.57951,4.67865,,5725,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/8611645051
"June 10, 2025","June 10, 2025",Run,82,1.02754,1427,23.146,2.9278,2.59224,20.4932,,3612,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/8611627967
"June 9, 2025","June 9, 2025",Run,344,3.2297,1836,9.47456,7.57579,6.33275,7.91996,,5018,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/8610935671
"June 9, 2025","June 9, 2025",Run,77,0.954076,1393,24.3342,11.4821,2.46567,5.22552,,3517,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/8610642620
"June 7, 2025","June 7, 2025",Run,129,1.64642,2071,20.9647,13.5395,2.86195,4.43147,,5273,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/8609723378
"June 7, 2025","June 7, 2025",Run,130,1.53571,2404,26.09,11.0565,2.29973,5.42669,,6048,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/8609497315
"June 6, 2025","June 6, 2025",Run,135,1.70611,2333,22.7906,8.83958,2.63266,6.78765,,5911,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/8609137812
"June 6, 2025","June 6, 2025",Run,177,2.2433,2933,21.7908,8.86486,2.75345,6.7683,,7450,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/8608871858
"June 5, 2025","June 5, 2025",Run,70,0.837066,1275,25.3863,13.2072,2.36348,4.54298,,3212,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/8608564082
"June 5, 2025","June 5, 2025",Run,61,0.756333,1107,24.394,12.4064,2.45962,4.83623,,2794,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/8608274428
"June 4, 2025","June 4, 2025",Run,153,1.90856,2741,23.936,12.1479,2.50669,4.93914,,6926,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/8606733124
"June 3, 2025","June 3, 2025",Run,409,3.77074,2242,9.90964,8.08383,6.05471,7.42223,,6094,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/8605679653
"June 3, 2025","June 3, 2025",Run,139,1.74448,2454,23.4454,12.4191,2.55913,4.83128,,6208,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/8604665404
"June 2, 2025","June 2, 2025",Run,128,1.62535,2130,21.8414,13.0844,2.74708,4.58561,,5410,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/8603637463
"June 2, 2025","June 2, 2025",Run,88,1.10144,1533,23.197,13.6682,2.58654,4.38976,,3880,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/8602427419
"June 1, 2025","June 1, 2025",Run,92,1.1555,1614,23.28,13.2632,2.57731,4.52379,,4084,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/8601496225
"June 1, 2025","June 1, 2025",Run,87,0.950098,1660,29.1198,12.2631,2.06045,4.89273,,4155,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/8600663497
"May 31, 2025","May 31, 2025",Run,134,1.65445,2430,24.4795,12.3315,2.45103,4.86559,,6133,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/8599521535
"May 29, 2025","May 29, 2025",Run,84,1.04699,1495,23.7984,13.3834,2.52117,4.48316,,3779,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/8595922108
"May 29, 2025","May 29, 2025",Run,125,1.58533,2108,22.1616,11.9655,2.70739,5.0144,,5349,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/8595133261
"May 28, 2025","May 28, 2025",Run,319,3.01535,1680,9.28582,6.43682,6.46147,9.32137,,4603,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/8594037292
"May 28, 2025","May 28, 2025",Run,132,1.6306,2394,24.4696,6.63833,2.45203,9.03842,,6042,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/8593141882
"May 27, 2025","May 27, 2025",Run,157,1.98306,2730,22.9444,12.4969,2.61502,4.8012,,6914,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/8592141742
"May 27, 2025","May 27, 2025",Run,119,1.51967,1946,21.3424,5.39873,2.8113,11.1137,,4949,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/8591289568
"May 26, 2025","May 26, 2025",Run,107,1.34722,1510,18.6805,13.0592,3.2119,4.59446,,3873,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/8590247647
"May 26, 2025","May 26, 2025",Run,96,1.00157,1895,31.5338,11.4489,1.90272,5.24068,,4727,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/8589632098
"May 23, 2025","May 23, 2025",Run,115,1.37853,2100,25.3894,10.7888,2.36319,5.56134,,5290,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/8584052944
"May 22, 2025","May 22, 2025",Run,132,1.66671,2281,22.8094,7.46879,2.63049,8.03343,,5779,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/8582982964
"May 22, 2025","May 22, 2025",Run,89,1.07165,1631,25.3659,11.5622,2.36538,5.18932,,4109,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/8582238427
"May 21, 2025","May 21, 2025",Run,117,1.49183,1891,21.1262,11.4645,2.84008,5.23357,,4812,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/8581342033
"May 21, 2025","May 21, 2025",Run,144,1.83313,2370,21.5478,11.9121,2.7845,5.03689,,6024,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/8580562621
"May 20, 2025","May 20, 2025",Run,70,0.869543,1271,24.3615,13.9217,2.46291,4.30983,,3209,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/8579575318
"May 20, 2025","May 19, 2025",Run,125,1.58752,2015,21.1546,12.1396,2.83627,4.94249,,5127,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/8579557264
"May 18, 2025","May 18, 2025",Run,123,1.31347,2373,30.1111,5.71546,1.99262,10.4978,,5930,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/8575135822
"May 16, 2025","May 16, 2025",Run,82,0.888691,1586,29.7441,13.6372,2.01721,4.39971,,3966,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/8572029514
"May 15, 2025","May 15, 2025",Run,114,1.4297,1972,22.9885,14.0811,2.61,4.26103,,4994,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/8570421784
"May 15, 2025","May 15, 2025",Run,173,2.10035,3148,24.9799,11.366,2.40193,5.27888,,7937,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/8569546075
"May 15, 2025","May 14, 2025",Run,122,1.13201,2756,40.5767,14.3346,1.47868,4.18568,,6811,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/8569545385
"May 14, 2025","May 14, 2025",Run,143,1.75441,2595,24.6521,12.3586,2.43387,4.85492,,6547,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/8567567569
"May 13, 2025","May 13, 2025",Run,47,0.562711,860,25.4719,14.6864,2.35553,4.08542,,2166,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/8566492495
"April 28, 2025","April 28, 2025",Run,135,1.64663,2466,24.9601,12.0712,2.40384,4.97052,,6217,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/8536482331
"April 26, 2025","April 26, 2025",Run,100,1.21902,1834,25.0748,14.2138,2.39284,4.22126,,4623,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/8533471930
"April 22, 2025","April 22, 2025",Run,69,0.749164,1337,29.7443,13.12,2.0172,4.57318,,3343,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/8525301265
"April 21, 2025","April 21, 2025",Run,137,1.68355,2481,24.5612,11.3197,2.44287,5.3005,,6261,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/8524040476
"April 21, 2025","April 21, 2025",Run,97,1.22454,1613,21.9538,11.6857,2.73301,5.1345,,4095,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/8523268651
"April 20, 2025","April 20, 2025",Run,118,1.48834,2016,22.5755,11.7653,2.65775,5.09976,,5110,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/8521673938
"April 19, 2025","April 19, 2025",Run,134,1.62989,2443,24.9812,12.8897,2.40181,4.65489,,6159,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/8519862535
"April 18, 2025","April 18, 2025",Run,96,1.06546,1838,28.7513,9.99844,2.08686,6.00094,,4603,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/8517926647
"April 17, 2025","April 17, 2025",Run,82,0.905058,1564,28.8011,12.6581,2.08325,4.74003,,3916,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/8516164183
"April 17, 2025","April 15, 2025",Run,166,2.11265,2755,21.7342,12.5637,2.76063,4.77566,,6999,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/8516115019
"April 14, 2025","April 14, 2025",Run,91,1.14776,1567,22.7544,13.0028,2.63685,4.6144,,3971,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/8510357188
"April 13, 2025","April 13, 2025",Run,106,1.32586,1849,23.2428,12.3848,2.58144,4.84463,,4680,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/8509325470
"April 13, 2025","April 13, 2025",Run,143,1.79231,2502,23.2661,10.7937,2.57886,5.55879,,6332,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/8508664984
"April 12, 2025","April 12, 2025",Run,124,1.52841,2235,24.3717,5.02234,2.46187,11.9466,,5642,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/8506909402
"April 10, 2025","April 10, 2025",Run,132,1.64843,2354,23.8004,9.46074,2.52096,6.342,,5950,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/8503449160
"April 8, 2025","April 8, 2025",Run,79,0.954939,1455,25.3943,10.1782,2.36273,5.89498,,3665,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/8499780976
"April 7, 2025","April 7, 2025",Run,88,1.07445,1615,25.0516,12.4406,2.39505,4.82291,,4071,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/8497958953
"April 6, 2025","April 6, 2025",Run,89,1.12465,1523,22.57,8.20689,2.65839,7.31093,,3861,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/8496844432
"April 6, 2025","April 6, 2025",Run,216,2.01407,1532,12.6775,8.37434,4.7328,7.16474,,4055,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/8496818074
"April 6, 2025","April 6, 2025",Run,114,1.36292,2087,25.5212,12.4531,2.35099,4.81808,,5256,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/8496390796
"April 5, 2025","April 5, 2025",Run,57,0.636014,1069,28.013,12.2742,2.14186,4.88829,,2680,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/8495128867
"April 5, 2025","April 5, 2025",Run,125,1.49235,2296,25.642,6.90938,2.33992,8.68384,,5781,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/8494550500
"April 4, 2025","April 4, 2025",Run,133,1.5893,2440,25.5878,11.6247,2.34487,5.16144,,6144,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/8492769289
"April 3, 2025","April 3, 2025",Run,96,1.20443,1712,23.6904,12.1523,2.53267,4.93732,,4328,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/8491765999
"April 3, 2025","April 3, 2025",Run,77,0.855252,1457,28.3932,12.9957,2.11318,4.61692,,3651,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/8490999196
"April 2, 2025","April 2, 2025",Run,57,0.680224,1050,25.7268,13.6513,2.3322,4.39519,,2643,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/8490030505
"April 2, 2025","April 2, 2025",Run,130,1.62883,2343,23.9742,10.8177,2.50269,5.54646,,5920,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/8489228806
"April 2, 2025","April 1, 2025",Run,159,1.93681,2889,24.8604,10.1023,2.41347,5.93925,,7285,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/8489228401
"March 31, 2025","March 31, 2025",Run,76,0.951194,1334,23.3741,10.5259,2.56694,5.70022,,3375,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/8485400800
"March 30, 2025","March 30, 2025",Run,99,1.11469,1858,27.7804,7.86828,2.15979,7.62556,,4660,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/8484392227
"March 29, 2025","March 29, 2025",Run,328,3.07751,1741,9.42862,5.61162,6.36361,10.6921,,4761,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/8482704181
"March 29, 2025","March 29, 2025",Run,132,1.64936,2357,23.8173,12.2272,2.51918,4.90711,,5957,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/8482236550
"March 28, 2025","March 28, 2025",Run,97,1.18256,1758,24.7768,9.9613,2.42162,6.02331,,4434,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/8480985100
"March 28, 2025","March 28, 2025",Run,110,1.405,1747,20.7236,13.039,2.89525,4.60159,,4451,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/8480289370
"March 27, 2025","March 27, 2025",Run,144,1.84582,2298,20.7496,9.30729,2.89162,6.44656,,5854,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/8479408816
"March 27, 2025","March 27, 2025",Run,123,1.56517,2001,21.3075,11.1049,2.81591,5.403,,5090,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/8478503059
"March 25, 2025","March 25, 2025",Run,103,1.31585,1649,20.8863,12.3297,2.87269,4.86628,,4199,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/8474668354
"March 24, 2025","March 24, 2025",Run,153,1.97087,2361,19.9658,12.0204,3.00513,4.99152,,6029,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/8473665298
"March 24, 2025","March 24, 2025",Run,611,5.64479,3332,9.83798,6.95896,6.09881,8.62197,,9065,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/8473629073
"March 24, 2025","March 24, 2025",Run,129,1.62852,2182,22.3311,12.1412,2.68684,4.94184,,5535,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/8472798556
"March 23, 2025","March 23, 2025",Run,85,1.08507,1376,21.1353,13.0333,2.83886,4.60358,,3502,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/8471818177
"March 22, 2025","March 22, 2025",Run,125,1.56854,2159,22.9406,12.3037,2.61545,4.87659,,5468,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/8470109308
"March 22, 2025","March 22, 2025",Run,459,4.316,2432,9.39142,7.50165,6.38881,7.99824,,6654,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/8470056586
"March 22, 2025","March 22, 2025",Run,127,1.25646,1020,13.5301,9.44819,4.43456,6.35042,,2683,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/8470012837
"March 22, 2025","March 22, 2025",Run,127,1.60513,2130,22.1166,12.3281,2.71289,4.86691,,5406,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/8469536608
"March 21, 2025","March 21, 2025",Run,127,1.60885,2127,22.0343,12.9485,2.72303,4.63376,,5399,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/8467566169
"March 20, 2025","March 20, 2025",Run,88,1.10477,1573,23.7304,13.8904,2.52841,4.31952,,3977,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/8466710713
"March 20, 2025","March 20, 2025",Run,128,1.55849,2341,25.0349,10.8712,2.39665,5.51917,,5901,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/8465822614
"March 19, 2025","March 19, 2025",Run,107,1.35813,1784,21.8928,12.9613,2.74063,4.62916,,4530,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/8464044028
"March 17, 2025","March 17, 2025",Run,123,1.5657,1976,21.0342,12.5671,2.85249,4.77435,,5030,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/8461067725
"March 16, 2025","March 16, 2025",Run,122,1.53132,2173,23.6505,9.97655,2.53694,6.0141,,5494,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/8458818727
"March 15, 2025","March 15, 2025",Run,78,0.984477,1375,23.278,9.77482,2.57754,6.13822,,3480,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/8457663175
"March 15, 2025","March 15, 2025",Run,125,1.59045,2064,21.6292,9.23177,2.77403,6.4993,,5245,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/8457041689
"March 14, 2025","March 14, 2025",Run,80,0.995104,1428,23.9171,12.8281,2.50866,4.67724,,3608,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/8456045149
"March 13, 2025","March 13, 2025",Run,90,1.10834,1632,24.5412,10.4677,2.44487,5.73194,,4118,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/8453446390
"March 11, 2025","March 11, 2025",Run,84,1.02971,1521,24.6187,9.39607,2.43717,6.38565,,3838,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/8449702000
"March 9, 2025","March 9, 2025",Run,113,1.41851,2000,23.4989,13.4836,2.55331,4.44984,,5059,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/8446055443
"March 8, 2025","March 8, 2025",Run,83,1.04157,1467,23.4742,13.3536,2.556,4.49317,,3711,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/8444865043
"March 8, 2025","March 8, 2025",Run,105,1.08904,2101,32.1537,12.9057,1.86604,4.6491,,5236,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/8444237470
"March 7, 2025","March 7, 2025",Run,79,0.924637,1476,26.605,12.2338,2.25521,4.90444,,3710,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/8442475033
"March 5, 2025","March 5, 2025",Run,81,0.980812,1481,25.1662,11.2053,2.38415,5.35462,,3732,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/8439272425
"March 4, 2025","March 4, 2025",Run,130,1.64179,2243,22.7699,11.3708,2.63506,5.27665,,5683,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/8437333018
"March 3, 2025","March 3, 2025",Run,333,3.13209,1766,9.39733,6.45172,6.38479,9.29984,,4832,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/8436558937
"March 3, 2025","March 3, 2025",Run,100,1.16596,1863,26.6303,13.1667,2.25307,4.55696,,4682,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/8435867914
"March 2, 2025","March 2, 2025",Run,85,1.05202,1547,24.5084,12.789,2.44814,4.69153,,3904,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/8434268275
"March 1, 2025","March 1, 2025",Run,81,1.01182,1452,23.9174,12.6562,2.50864,4.74077,,3669,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/8432541730
"Feb. 28, 2025","Feb. 28, 2025",Run,132,1.68459,1969,19.4805,7.94159,3.08,7.55516,,5036,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/8430858817
"Feb. 25, 2025","Feb. 25, 2025",Run,221,0.828644,5960,119.874,15.9253,0.500524,3.76759,,14415,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/8425894123
